gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,Churn,TicketMedio,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,NumServicos,Risk_Score,Risk_Tier
1,0,0,0,22,1,1,0,1,0,0,1,1,0,1,100.65,0,109.81590909090907,1,0,0,1,0,5,86,Alto Risco
0,0,1,1,21,0,0,1,0,1,0,1,1,1,1,55.95,1,55.09761904761905,0,0,0,1,0,4,47,Risco Medio
1,0,1,1,71,1,1,1,1,1,1,1,1,2,1,116.05,0,116.8661971830986,1,0,0,0,0,8,11,Baixo Risco
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,45.75,1,45.75,0,0,0,1,0,1,65,Risco Medio
1,0,1,1,26,1,1,0,0,1,1,1,1,1,1,82.0,0,80.11923076923077,0,0,1,0,0,6,33,Risco Medio
1,0,1,0,71,1,1,1,1,0,1,0,0,2,0,65.15,0,65.94014084507042,0,0,0,0,0,5,3,Baixo Risco
1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,44.8,0,44.05,0,0,1,0,0,1,60,Risco Medio
0,0,0,0,12,1,1,1,0,0,0,0,0,0,1,79.8,0,83.43333333333334,1,0,0,1,0,3,79,Alto Risco
0,0,1,0,18,1,1,0,0,0,1,1,0,0,1,88.85,0,88.59722222222223,1,0,0,1,0,4,80,Alto Risco
0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,74.95,0,70.8,1,0,0,1,0,2,87,Alto Risco
0,1,1,0,72,1,1,1,1,0,0,1,1,1,1,106.85,0,106.63055555555556,1,0,0,0,0,6,31,Risco Medio
1,0,0,0,11,1,0,0,1,0,0,0,0,0,0,74.95,1,74.13636363636364,1,0,0,1,0,2,74,Alto Risco
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,80.15,1,80.15,1,0,1,0,0,2,77,Alto Risco
1,0,0,0,13,1,0,0,0,0,0,0,0,1,0,19.3,0,19.97307692307692,0,1,1,0,0,1,17,Baixo Risco
0,0,1,0,72,1,1,0,1,1,1,1,1,1,1,109.25,1,112.63611111111112,1,0,0,1,0,7,37,Risco Medio
1,0,1,0,42,1,1,1,0,0,0,0,0,1,0,56.1,0,56.8297619047619,0,0,1,0,0,3,15,Baixo Risco
0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,19.7,0,20.02058823529412,0,1,1,0,0,1,25,Baixo Risco
0,1,0,0,7,1,0,0,1,0,0,0,0,0,1,51.3,0,59.90714285714286,0,0,0,0,1,2,62,Risco Medio
0,0,1,0,68,1,1,1,1,1,1,1,1,2,0,118.6,0,117.50073529411765,1,0,0,0,1,8,11,Baixo Risco
1,0,1,1,56,1,1,0,0,0,0,0,0,2,0,24.15,0,25.040178571428573,0,1,0,0,0,2,3,Baixo Risco
0,0,1,1,38,1,0,0,0,0,0,0,0,1,0,20.3,0,19.719736842105263,0,1,0,0,1,1,8,Baixo Risco
0,0,1,1,72,1,1,1,1,1,1,1,1,2,1,115.5,0,117.01597222222222,1,0,0,1,0,8,14,Baixo Risco
0,0,0,0,48,1,1,0,0,0,0,0,0,1,0,25.05,0,24.40625,0,1,1,0,0,2,9,Baixo Risco
0,1,1,0,52,1,1,1,1,1,0,1,1,0,1,109.1,0,108.61442307692307,1,0,0,1,0,7,67,Risco Medio
0,0,1,1,35,1,0,0,0,0,0,0,0,1,0,19.65,0,20.25142857142857,0,1,0,0,1,1,9,Baixo Risco
1,0,1,0,67,1,1,0,1,1,1,1,1,2,1,111.3,0,112.94328358208956,1,0,0,0,0,7,19,Baixo Risco
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,29.9,0,29.9,0,0,0,0,1,1,54,Risco Medio
1,0,0,0,53,1,0,0,1,0,1,0,0,0,1,80.6,0,82.03962264150944,1,0,0,0,1,3,41,Risco Medio
1,0,1,1,34,1,0,0,0,0,0,0,0,0,0,20.8,0,18.70294117647059,0,1,0,0,1,1,16,Baixo Risco
0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,35.2,1,36.31666666666667,0,0,1,0,0,1,65,Risco Medio
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,78.8,1,78.8,1,0,0,1,0,2,83,Alto Risco
1,0,0,0,19,1,0,0,0,1,1,1,0,0,0,89.95,0,88.54736842105264,1,0,0,0,1,4,63,Risco Medio
0,1,1,0,60,1,1,1,1,1,1,1,1,2,1,116.05,0,115.43166666666666,1,0,0,0,0,8,18,Baixo Risco
1,0,0,0,11,1,0,0,0,0,0,0,0,2,0,19.55,0,20.286363636363635,0,1,1,0,0,1,10,Baixo Risco
0,0,0,0,47,1,1,0,1,1,0,1,1,0,1,106.4,1,109.10531914893616,1,0,0,1,0,6,75,Alto Risco
1,0,0,0,18,1,0,1,0,0,0,0,0,0,0,49.4,1,48.6,0,0,0,1,0,2,45,Risco Medio
0,0,1,1,60,1,1,1,1,1,1,1,1,2,0,115.25,0,112.64083333333332,1,0,1,0,0,8,9,Baixo Risco
1,0,1,0,72,1,1,0,0,0,0,0,0,2,0,24.8,0,26.031944444444445,0,1,1,0,0,2,3,Baixo Risco
1,0,0,0,39,1,0,0,0,0,0,0,0,1,0,19.9,0,20.28589743589744,0,1,0,0,1,1,10,Baixo Risco
0,0,1,0,59,1,0,1,0,1,0,0,0,1,1,81.25,0,78.63474576271186,1,0,1,0,0,3,21,Baixo Risco
1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,69.95,0,71.95,1,0,0,0,1,1,70,Risco Medio
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,69.1,1,69.1,1,0,0,1,0,1,83,Alto Risco
1,0,1,1,20,1,0,0,0,0,0,1,1,0,1,90.2,1,88.8275,1,0,0,1,0,3,82,Alto Risco
0,0,0,0,6,1,1,0,0,0,0,1,1,0,1,93.55,1,89.39999999999999,1,0,0,0,0,4,87,Alto Risco
1,0,0,0,71,1,1,0,0,1,1,0,0,2,1,86.4,0,86.92957746478874,1,0,1,0,0,4,13,Baixo Risco
0,0,1,0,24,1,1,1,1,1,0,0,0,0,0,66.3,0,64.97708333333334,0,0,0,0,1,5,32,Risco Medio
1,1,1,0,67,1,1,0,0,0,0,1,1,0,1,94.65,0,90.73134328358208,1,0,1,0,0,4,61,Risco Medio
1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,80.85,1,80.85,1,0,0,0,1,2,84,Alto Risco
0,0,1,1,48,1,1,0,0,0,0,0,1,1,1,82.05,1,83.95729166666666,1,0,0,0,1,3,43,Risco Medio
0,0,1,0,37,1,1,0,1,0,1,0,1,1,0,72.1,0,71.84864864864865,0,0,0,0,1,5,21,Baixo Risco
1,0,0,0,11,0,0,0,1,1,0,0,0,0,0,34.7,0,34.86818181818182,0,0,0,0,1,2,53,Risco Medio
1,0,1,0,3,1,0,0,0,0,0,0,0,0,1,20.55,1,17.05,0,1,1,0,0,1,39,Risco Medio
0,0,1,0,18,1,0,0,0,1,0,1,1,0,1,95.95,0,96.97222222222224,1,0,1,0,0,4,79,Alto Risco
1,0,1,1,50,1,0,0,0,0,0,0,0,1,1,44.8,0,44.617,0,0,0,0,0,1,16,Baixo Risco
0,0,1,1,67,1,1,1,0,1,1,1,1,1,1,109.4,0,108.68059701492538,1,0,0,1,0,7,29,Baixo Risco
0,0,1,0,25,1,0,1,1,0,1,0,1,0,1,71.05,0,73.508,0,0,0,0,1,5,34,Risco Medio
0,1,0,0,2,1,1,0,0,1,0,0,0,0,1,78.55,1,74.775,1,0,0,1,0,3,88,Alto Risco
1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,19.7,0,20.077777777777776,0,1,1,0,0,1,30,Baixo Risco
0,0,0,1,10,0,0,1,1,0,1,0,0,1,0,40.25,0,41.145,0,0,0,0,1,3,20,Baixo Risco
0,0,1,0,70,1,0,0,0,0,0,0,0,2,0,19.85,0,18.97642857142857,0,1,1,0,0,1,2,Baixo Risco
1,0,0,0,9,1,0,1,0,1,1,0,1,0,1,68.25,0,64.10555555555555,0,0,0,0,0,5,46,Risco Medio
0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,20.15,0,17.1125,0,1,1,0,0,1,39,Risco Medio
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,50.95,0,61.525,0,0,0,0,1,2,48,Risco Medio
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,78.65,1,78.65,1,0,0,1,0,2,81,Alto Risco
1,0,0,0,19,0,0,0,0,0,0,0,0,0,1,25.15,0,24.65,0,0,0,0,0,0,59,Risco Medio
1,0,1,1,7,1,0,0,0,0,0,0,0,0,1,20.25,0,24.957142857142856,0,1,0,0,0,1,34,Risco Medio
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,42.9,1,42.9,0,0,0,1,0,1,71,Alto Risco
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,44.0,0,44.0,0,0,0,1,0,1,68,Risco Medio
0,0,1,1,9,1,0,0,0,0,0,0,0,1,0,20.25,0,19.15,0,1,0,0,1,1,15,Baixo Risco
0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,34.25,1,46.45,0,0,0,0,1,2,46,Risco Medio
0,0,0,0,9,0,0,1,0,1,1,1,1,0,0,58.5,1,59.98333333333333,0,0,0,0,1,5,52,Risco Medio
0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,55.8,0,60.08,0,0,1,0,0,3,41,Risco Medio
0,0,1,1,56,1,0,0,0,0,0,1,1,1,0,88.9,0,88.71428571428571,1,0,0,0,0,3,31,Risco Medio
0,0,0,1,18,1,1,1,0,0,0,0,0,0,0,57.65,0,55.150000000000006,0,0,0,0,1,3,36,Risco Medio
1,1,0,0,49,1,1,0,0,0,0,1,1,0,1,96.2,1,96.29081632653062,1,0,0,1,0,4,81,Alto Risco
1,0,1,0,70,1,1,1,1,1,1,1,0,2,0,79.15,0,79.09285714285714,0,0,0,0,1,7,4,Baixo Risco
0,0,0,0,72,1,1,0,1,1,1,1,1,2,1,108.05,0,108.425,1,0,1,0,0,7,16,Baixo Risco
0,1,0,0,6,1,0,0,0,1,0,0,0,0,0,74.4,1,72.35000000000001,1,0,0,1,0,2,80,Alto Risco
1,1,1,0,17,1,1,0,0,0,0,1,1,0,1,94.8,0,91.99411764705884,1,0,0,1,0,4,90,Alto Risco
1,0,1,0,29,0,0,0,0,0,0,1,1,0,1,45.9,0,45.9448275862069,0,0,0,1,0,2,73,Alto Risco
0,0,1,0,6,1,1,0,1,1,0,1,1,0,1,105.3,1,90.86666666666667,1,0,0,1,0,6,88,Alto Risco
1,0,1,0,63,1,1,0,0,1,0,1,1,2,0,102.6,0,99.9484126984127,1,0,0,1,0,5,31,Risco Medio
1,0,1,0,16,1,1,0,0,0,0,0,0,0,1,73.85,1,80.2625,1,0,0,0,0,2,76,Alto Risco
1,0,0,0,59,1,0,0,0,1,0,0,1,1,1,61.35,0,61.78813559322034,0,0,0,0,0,3,21,Baixo Risco
0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,57.55,0,53.81666666666666,0,0,0,1,0,3,67,Risco Medio
0,0,0,0,8,0,0,0,1,0,0,0,0,0,1,29.25,0,28.36875,0,0,0,0,1,1,63,Risco Medio
0,1,1,0,7,1,1,0,0,0,0,0,1,0,1,84.55,1,92.40714285714286,1,0,0,1,0,3,90,Alto Risco
0,0,0,0,68,1,0,0,0,0,0,0,0,2,0,19.6,0,21.20073529411765,0,1,1,0,0,1,2,Baixo Risco
0,0,1,1,68,1,1,1,0,1,1,1,1,2,0,111.75,0,110.46029411764708,1,0,1,0,0,7,9,Baixo Risco
0,1,1,0,52,1,1,0,1,1,0,1,1,1,1,106.5,0,108.1125,1,0,0,1,0,6,61,Risco Medio
1,0,1,1,72,1,1,1,1,0,1,1,1,2,1,107.7,0,109.99722222222222,1,0,1,0,0,7,10,Baixo Risco
0,0,1,0,32,1,0,0,0,0,0,0,0,1,0,19.3,0,18.5375,0,1,0,0,1,1,11,Baixo Risco
0,0,1,0,72,1,0,0,0,0,0,0,0,2,0,20.05,0,19.772916666666667,0,1,0,0,0,1,2,Baixo Risco
1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,69.95,0,69.95,1,0,1,0,0,1,74,Alto Risco
1,0,1,1,42,1,0,1,0,0,1,0,1,1,0,63.7,0,65.79404761904762,0,0,1,0,0,4,10,Baixo Risco
0,0,0,0,25,1,1,0,0,0,0,0,0,2,0,24.75,1,27.684,0,1,1,0,0,2,8,Baixo Risco
1,0,0,0,45,1,0,1,0,0,0,0,0,0,1,50.9,0,51.07888888888889,0,0,0,0,0,2,28,Baixo Risco
0,0,1,1,43,0,0,1,0,1,1,1,1,1,1,60.4,0,61.40813953488372,0,0,1,0,0,5,19,Baixo Risco
1,0,1,0,37,1,1,1,0,1,0,1,1,1,0,79.25,0,78.6972972972973,0,0,0,0,1,6,26,Baixo Risco
0,1,0,0,20,1,1,0,0,0,0,0,1,0,1,85.8,1,86.375,1,0,1,0,0,3,81,Alto Risco
0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,24.45,1,21.65,0,0,0,1,0,0,75,Alto Risco
1,0,1,0,63,1,0,1,1,1,1,1,1,2,1,110.1,0,106.43968253968254,1,0,1,0,0,7,12,Baixo Risco
1,0,0,0,3,1,0,0,0,0,0,1,1,0,0,90.7,0,79.21666666666667,1,0,0,0,1,3,82,Alto Risco
1,0,1,1,66,1,1,0,0,0,0,0,0,2,1,25.3,0,25.33863636363636,0,1,1,0,0,2,3,Baixo Risco
1,0,0,0,28,1,1,0,1,1,0,1,1,0,1,105.7,1,106.41071428571428,1,0,0,1,0,6,83,Alto Risco
0,1,0,0,8,1,1,0,0,0,0,0,1,0,0,85.2,0,86.96875,1,0,0,1,0,3,87,Alto Risco
1,0,0,1,71,1,1,0,0,0,0,0,0,2,0,24.35,0,23.304225352112677,0,1,0,0,1,2,2,Baixo Risco
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24.25,1,24.25,0,0,0,1,0,0,77,Alto Risco
0,0,1,1,72,1,1,0,0,0,0,0,0,2,0,25.1,0,25.803472222222226,0,1,0,0,0,2,2,Baixo Risco
1,1,1,0,16,1,0,1,1,0,0,0,0,0,1,54.55,0,51.56875,0,0,0,0,0,3,43,Risco Medio
1,0,1,0,66,1,1,1,1,1,1,0,0,2,0,96.6,0,97.33712121212122,1,0,0,0,1,6,7,Baixo Risco
0,0,0,0,11,1,1,0,0,0,0,0,0,0,1,76.5,1,76.17727272727274,1,0,0,1,0,2,85,Alto Risco
1,0,0,0,51,1,1,1,1,1,1,1,0,1,1,81.15,0,80.90588235294118,0,0,1,0,0,7,13,Baixo Risco
0,0,0,1,8,0,0,1,0,0,0,0,1,0,1,38.5,0,41.35,0,0,0,1,0,2,67,Risco Medio
1,0,0,0,14,1,0,0,0,0,0,1,1,0,1,92.9,0,95.53214285714286,1,0,0,1,0,3,88,Alto Risco
0,0,0,0,4,1,1,0,1,0,1,0,1,0,1,93.5,1,90.55,1,0,0,1,0,5,84,Alto Risco
0,0,0,0,70,1,1,1,1,1,0,1,1,2,0,84.7,0,85.58642857142857,0,0,0,0,1,7,6,Baixo Risco
0,0,0,1,70,1,1,1,1,0,1,0,0,2,0,66.0,0,69.87857142857143,0,0,0,1,0,5,4,Baixo Risco
0,1,1,0,54,1,1,0,1,0,0,1,1,1,1,101.5,1,99.50185185185184,1,0,1,0,0,5,49,Risco Medio
1,0,0,1,28,1,0,1,0,0,0,0,0,0,1,74.9,1,73.87678571428572,1,0,0,0,0,2,52,Risco Medio
1,0,0,0,24,1,0,0,0,0,0,0,0,2,0,20.75,0,20.29375,0,1,0,0,1,1,8,Baixo Risco
0,0,1,0,69,1,0,0,1,0,0,0,1,2,1,61.45,0,59.87246376811594,0,0,1,0,0,3,8,Baixo Risco
1,0,1,1,42,1,0,1,1,0,0,0,0,0,0,54.5,0,54.78928571428572,0,0,0,0,1,3,17,Baixo Risco
0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,69.6,1,65.825,1,0,0,1,0,1,86,Alto Risco
0,1,0,0,39,1,1,0,0,1,0,1,1,0,1,99.75,0,103.48717948717947,1,0,0,1,0,5,83,Alto Risco
1,0,1,1,45,1,1,0,1,1,1,1,1,2,1,109.75,0,108.90333333333332,1,0,0,0,0,7,25,Baixo Risco
1,0,1,1,72,1,1,1,1,1,1,1,0,2,1,80.85,0,79.54791666666667,0,0,0,0,0,7,4,Baixo Risco
0,0,0,0,38,1,0,0,0,0,0,0,0,2,0,20.3,0,19.553947368421053,0,1,0,0,1,1,6,Baixo Risco
1,0,1,0,72,1,1,1,1,1,1,0,0,2,1,67.8,0,66.73124999999999,0,0,0,0,0,6,3,Baixo Risco
1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,24.05,1,24.05,0,1,0,0,1,2,49,Risco Medio
1,0,1,1,72,1,0,0,0,0,0,0,0,2,1,19.8,0,19.647916666666667,0,1,1,0,0,1,2,Baixo Risco
1,0,1,0,55,1,1,0,0,0,0,0,0,2,0,25.7,0,26.24818181818182,0,1,0,0,0,2,4,Baixo Risco
0,0,1,1,51,0,0,0,0,1,1,1,1,1,1,56.15,0,56.84215686274509,0,0,0,1,0,4,31,Risco Medio
1,0,0,0,63,1,0,1,1,1,1,1,1,2,1,86.7,0,84.27777777777777,0,0,0,0,0,7,6,Baixo Risco
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.4,0,20.4,0,1,0,0,1,1,36,Risco Medio
0,0,1,1,23,1,0,0,0,0,0,0,0,2,1,19.65,0,19.632608695652173,0,1,0,0,1,1,8,Baixo Risco
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,50.55,1,50.55,0,0,0,1,0,2,61,Risco Medio
0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,54.35,0,58.525,0,0,0,0,1,3,61,Risco Medio
0,1,0,0,52,1,1,1,1,1,0,1,1,0,0,108.1,0,112.29423076923078,1,0,1,0,0,7,49,Risco Medio
0,0,0,0,36,1,1,1,0,0,0,0,0,1,0,54.45,0,52.59722222222222,0,0,0,0,1,3,18,Baixo Risco
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,45.35,0,45.35,0,0,0,0,1,1,56,Risco Medio
0,0,0,0,28,1,1,1,0,1,0,0,0,1,0,59.0,0,59.0875,0,0,0,0,1,4,21,Baixo Risco
0,0,1,1,7,1,0,1,1,1,0,1,0,1,0,69.45,0,68.15,0,0,0,1,0,5,31,Risco Medio
1,0,0,0,14,1,1,0,1,0,0,1,1,0,1,100.55,1,101.11071428571428,1,0,0,1,0,5,88,Alto Risco
1,1,1,0,72,0,0,1,1,1,1,1,1,2,1,64.95,0,63.138888888888886,0,0,1,0,0,6,7,Baixo Risco
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,20.5,1,20.5,0,1,0,0,1,1,37,Risco Medio
0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,18.85,0,16.32,0,1,0,0,1,1,30,Baixo Risco
1,0,0,0,42,1,0,0,0,0,0,0,0,1,0,19.8,0,20.235714285714284,0,1,0,0,0,1,9,Baixo Risco
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,25.05,0,27.135714285714283,0,0,0,0,0,0,59,Risco Medio
1,0,0,0,4,1,0,0,0,1,0,0,0,0,1,74.8,1,80.475,1,0,0,0,0,2,78,Alto Risco
1,0,1,1,72,1,1,1,1,1,1,1,1,2,1,114.3,0,111.92430555555556,1,0,1,0,0,8,9,Baixo Risco
0,0,1,0,20,0,0,0,0,0,0,0,0,0,1,24.45,1,24.14,0,0,0,1,0,0,66,Risco Medio
1,0,0,0,63,1,0,1,1,1,1,1,1,2,0,109.2,0,111.90079365079364,1,0,1,0,0,7,9,Baixo Risco
0,0,0,0,56,0,0,1,1,1,1,0,0,2,0,45.05,0,45.71607142857143,0,0,0,0,0,4,4,Baixo Risco
0,0,0,1,5,1,0,0,0,0,1,0,0,0,1,51.0,0,57.36,0,0,0,0,1,2,49,Risco Medio
0,0,1,0,72,1,1,0,1,1,1,1,1,2,1,110.45,0,110.86805555555556,1,0,0,0,0,7,17,Baixo Risco
1,1,1,1,68,1,1,0,1,1,0,0,0,0,1,84.65,0,83.58235294117648,1,0,0,1,0,4,49,Risco Medio
1,0,1,1,67,1,0,1,1,0,1,0,0,1,0,60.05,0,59.61268656716418,0,0,0,0,1,4,4,Baixo Risco
1,0,1,1,8,1,0,0,0,0,0,0,0,0,0,44.65,0,46.14375,0,0,0,0,0,1,45,Risco Medio
1,0,1,1,52,1,1,0,1,0,1,0,1,0,1,93.25,0,89.07115384615385,1,0,0,0,0,5,44,Risco Medio
0,0,1,1,18,1,0,0,0,0,0,0,0,0,1,20.25,0,22.33055555555556,0,1,0,0,1,1,28,Baixo Risco
0,0,1,1,59,1,1,0,0,0,0,0,0,2,0,25.45,0,26.00084745762712,0,1,0,0,1,2,3,Baixo Risco
0,0,0,0,60,1,0,0,0,0,0,0,0,2,0,20.6,0,18.216666666666665,0,1,0,0,1,1,3,Baixo Risco
1,0,0,0,7,1,1,0,0,0,0,1,1,0,1,94.1,0,100.18571428571428,1,0,0,1,0,4,91,Alto Risco
1,0,1,1,59,0,0,1,0,1,0,0,0,1,0,34.8,0,33.56440677966101,0,0,0,0,1,2,10,Baixo Risco
1,0,0,0,46,0,0,1,0,1,1,1,1,2,1,60.75,0,62.9,0,0,0,0,0,5,14,Baixo Risco
1,0,0,0,5,1,0,0,1,0,0,0,0,0,1,51.35,0,52.46,0,0,0,1,0,2,67,Risco Medio
1,1,1,0,59,0,0,1,0,1,1,1,1,2,1,64.05,0,65.87881355932203,0,0,1,0,0,5,11,Baixo Risco
0,0,1,0,70,1,1,0,1,1,1,1,1,2,1,84.8,0,84.53642857142857,0,0,0,0,0,7,8,Baixo Risco
0,0,0,0,14,1,0,0,0,0,0,0,0,0,1,71.0,1,65.28571428571429,1,0,1,0,0,1,72,Alto Risco
0,0,0,0,44,1,1,0,0,0,0,0,0,0,1,50.15,0,48.61590909090909,0,0,0,0,1,2,42,Risco Medio
0,0,1,0,64,1,1,1,0,1,0,1,0,2,1,94.6,0,92.9484375,1,0,1,0,0,5,16,Baixo Risco
0,0,1,1,58,0,0,1,0,1,1,1,1,2,0,59.75,0,62.48879310344827,0,0,0,0,1,5,6,Baixo Risco
0,1,1,0,46,1,1,0,0,0,1,1,1,1,0,100.25,0,103.3445652173913,1,0,0,1,0,5,54,Risco Medio
1,1,1,0,58,1,1,0,1,0,0,1,1,0,1,98.9,0,99.66724137931034,1,0,0,1,0,5,73,Alto Risco
0,0,1,0,72,1,1,0,1,0,0,1,1,2,1,97.7,0,95.4125,1,0,1,0,0,5,21,Baixo Risco
0,1,0,0,30,0,0,0,0,1,0,1,0,0,1,40.3,1,39.098333333333336,0,0,0,1,0,2,70,Risco Medio
1,1,0,0,11,1,1,1,1,0,0,0,0,0,0,60.25,0,60.26818181818182,0,0,0,0,0,4,45,Risco Medio
0,1,0,0,34,0,0,0,1,1,0,1,1,0,1,56.25,0,51.93970588235294,0,0,0,1,0,4,70,Risco Medio
1,0,0,0,54,0,0,1,1,0,0,0,1,2,0,46.2,0,45.036111111111104,0,0,0,0,0,3,8,Baixo Risco
0,0,0,0,3,0,0,0,1,0,0,1,1,0,1,50.6,1,51.78333333333333,0,0,0,1,0,3,82,Alto Risco
0,0,1,1,72,1,1,0,0,0,0,0,0,2,0,24.9,0,25.822222222222223,0,1,0,0,1,2,2,Baixo Risco
0,0,1,1,40,1,1,0,0,1,1,0,0,0,1,84.85,1,82.57625,1,0,0,1,0,4,58,Risco Medio
0,0,1,1,2,1,0,0,0,0,0,1,1,0,0,65.7,1,67.175,0,0,0,0,1,3,62,Risco Medio
1,0,1,1,54,1,1,0,0,1,0,0,1,2,0,63.35,0,63.13148148148148,0,0,1,0,0,4,9,Baixo Risco
0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,50.1,0,50.67857142857143,0,0,0,0,0,2,37,Risco Medio
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,70.5,1,70.5,1,0,0,1,0,1,81,Alto Risco
0,0,0,0,10,1,1,0,1,1,0,0,1,0,1,94.85,1,95.345,1,0,0,1,0,5,86,Alto Risco
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,50.15,0,50.15,0,0,0,1,0,2,55,Risco Medio
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.75,1,19.75,0,1,0,0,1,1,36,Risco Medio
1,0,0,0,56,1,1,1,1,0,1,0,0,1,1,64.65,0,65.45625,0,0,0,0,0,5,10,Baixo Risco
0,0,1,0,68,1,0,1,1,0,1,1,1,2,1,79.6,0,81.11470588235295,0,0,0,0,0,6,5,Baixo Risco
0,0,1,1,14,1,0,0,0,0,0,0,0,1,1,19.5,0,19.428571428571427,0,1,0,0,1,1,18,Baixo Risco
1,0,1,1,68,1,0,1,0,0,1,1,1,2,1,99.55,0,98.05882352941175,1,0,0,1,0,5,15,Baixo Risco
1,1,1,0,55,1,1,0,0,0,0,0,0,0,1,74.0,0,73.68,1,0,0,1,0,2,67,Risco Medio
0,0,0,0,16,0,0,1,0,0,0,1,0,0,1,38.9,0,41.525,0,0,0,1,0,2,67,Risco Medio
1,1,0,0,9,1,0,0,0,0,0,0,1,0,1,79.55,0,79.83888888888889,1,0,0,1,0,2,88,Alto Risco
1,0,1,1,14,1,0,1,1,0,0,1,0,0,1,65.45,1,66.97142857142858,0,0,0,1,0,4,52,Risco Medio
1,1,1,0,58,1,1,0,0,1,0,1,1,0,1,98.7,1,100.21724137931037,1,0,0,1,0,5,75,Alto Risco
1,0,0,0,53,0,0,1,1,0,0,0,1,0,1,46.3,0,48.053773584905656,0,0,0,0,0,3,32,Risco Medio
1,0,1,0,70,1,1,1,1,1,0,1,0,2,1,99.35,0,99.20714285714286,1,0,1,0,0,6,13,Baixo Risco
0,1,1,1,14,1,1,0,0,0,0,1,1,0,1,95.8,0,96.16428571428573,1,0,0,1,0,4,88,Alto Risco
1,0,1,1,22,1,0,1,0,1,1,1,0,1,1,67.5,1,70.18409090909091,0,0,0,0,0,5,20,Baixo Risco
0,0,1,0,10,1,1,1,0,0,0,0,0,0,1,78.15,0,76.515,1,0,1,0,0,3,69,Risco Medio
0,0,1,1,29,1,1,0,0,0,0,0,0,2,0,26.1,0,23.88103448275862,0,1,0,0,1,2,7,Baixo Risco
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,69.6,1,69.6,1,0,0,1,0,1,85,Alto Risco
1,0,1,0,49,1,1,1,0,1,1,1,1,1,0,84.35,1,82.84387755102041,0,0,0,1,0,7,21,Baixo Risco
0,1,1,0,68,1,1,0,1,0,0,1,1,0,1,100.2,1,100.7595588235294,1,0,0,1,0,5,67,Risco Medio
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,78.05,1,78.05,1,0,0,1,0,2,84,Alto Risco
0,0,0,0,30,0,0,0,0,0,1,0,1,1,1,40.35,0,39.568333333333335,0,0,1,0,0,2,33,Risco Medio
0,0,1,0,72,1,1,1,1,1,1,1,0,2,0,79.2,0,75.02638888888889,0,0,1,0,0,7,3,Baixo Risco
0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,20.9,0,24.7,0,1,0,0,1,1,39,Risco Medio
1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,73.6,1,74.28571428571429,1,0,0,1,0,2,82,Alto Risco
0,0,0,0,9,1,1,0,0,0,0,0,0,0,1,74.75,1,78.51111111111112,1,0,0,1,0,2,85,Alto Risco
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,49.9,0,49.9,0,0,0,0,1,2,41,Risco Medio
